Detector,Time,qPKW
16219V72812_3,2730,1
21801V72158_1,2730,1
88356V72157_1,2730,1
10236V72161_1,2740,1
16219V72812_1,2740,1
16219V72812_2,2740,1
21801V72158_1,2740,1
27372V72852_2,2740,2
81077V72158_3,2740,1
88356V72157_1,2740,1
04300V72813_1,2750,1
10236V72161_1,2750,1
10236V72161_2,2750,1
10236V72161_4,2750,1
21801V72158_1,2750,1
21801V72158_2,2750,1
16219V72812_1,2760,1
21801V72158_2,2760,1
10236V72161_3,2770,1
88356V72157_1,2770,1
10236V72161_1,2780,1
16219V72812_1,2780,4
81077V72158_2,2780,1
04211V1677432_1,2790,1
04300V72813_1,2790,1
04300V72813_3,2790,1
10236V72161_1,2790,1
10236V72161_2,2790,1
10236V72161_3,2790,2
16219V72812_1,2790,1
04300V72813_3,2800,2
10236V72161_2,2800,1
10236V72161_3,2800,1
21801V72158_1,2800,2
81077V72158_3,2800,1
04211V1677432_2,2810,1
04300V72813_3,2810,2
10236V72161_2,2810,1
10236V72161_3,2810,1
16219V72812_2,2810,1
88356V72157_4,2810,1
04300V72813_1,2820,1
10236V72161_1,2820,1
10236V72161_3,2820,1
16219V72812_1,2820,1
16219V72812_2,2820,1
16219V72812_1,2830,3
81077V72158_2,2830,1
10236V72161_1,2840,1
10236V72161_2,2840,1
16219V72812_1,2840,3
27372V72852_1,2840,1
10236V72161_2,2850,2
10236V72161_4,2850,1
16219V72812_1,2850,1
16219V72812_2,2850,1
21801V72158_1,2850,2
27372V72852_1,2850,2
27372V72852_2,2850,1
04300V72813_1,2860,1
10236V72161_4,2860,1
16219V72812_2,2860,2
21801V72158_1,2860,1
21801V72158_2,2860,1
81077V72158_4,2860,1
10236V72161_3,2870,1
16219V72812_1,2870,1
16219V72812_2,2870,1
27372V72852_1,2870,1
81077V72158_1,2870,1
81077V72158_4,2870,1
16219V72812_2,2880,1
21801V72158_1,2880,1
27372V72852_1,2880,1
81077V72158_2,2880,1
04300V72813_3,2890,1
04300V72813_1,2900,1
16219V72812_2,2900,1
27372V72852_2,2900,1
10236V72161_3,2910,1
10236V72161_4,2910,1
16219V72812_1,2910,1
16219V72812_2,2910,1
16219V72812_1,2920,1
21801V72158_2,2920,1
04300V72813_1,2930,1
10236V72161_3,2930,1
16219V72812_1,2930,1
27372V72852_2,2930,1
04300V72813_3,2940,1
10236V72161_1,2940,1
21801V72158_1,2940,2
21801V72158_2,2940,1
27372V72852_1,2940,1
81077V72158_2,2940,1
81077V72158_3,2940,1
88356V72157_6,2940,1
04300V72813_3,2950,1
10236V72161_1,2950,1
10236V72161_2,2950,1
10236V72161_4,2950,1
16219V72812_2,2950,2
21801V72158_2,2950,1
10236V72161_1,2960,1
10236V72161_4,2960,1
16219V72812_1,2960,1
16219V72812_2,2960,1
21801V72158_1,2960,1
04300V72813_1,2970,1
10236V72161_2,2970,1
16219V72812_1,2970,1
21801V72158_1,2970,1
27372V72852_1,2970,1
88356V72157_1,2970,1
10236V72161_3,2980,1
16219V72812_1,2980,1
16219V72812_2,2980,1
21801V72158_1,2980,1
81077V72158_3,2980,1
16219V72812_1,2990,1
27372V72852_2,2990,1
81077V72158_2,2990,1
10236V72161_1,3000,1
16219V72812_2,3000,2
27372V72852_1,3000,1
04300V72813_1,3010,1
04300V72813_3,3010,1
10236V72161_4,3010,1
16219V72812_1,3010,1
16219V72812_2,3010,2
21801V72158_1,3010,2
04300V72813_1,3020,1
04300V72813_3,3020,1
10236V72161_1,3020,1
16219V72812_1,3020,1
16219V72812_2,3020,3
81077V72158_1,3020,1
04211V1677432_1,3030,1
04300V72813_3,3030,1
10236V72161_3,3030,1
27372V72852_2,3030,1
04300V72813_1,3040,1
27372V72852_1,3040,1
81077V72158_2,3040,1
16219V72812_1,3050,1
16219V72812_2,3050,1
21801V72158_1,3050,1
81077V72158_3,3050,1
10236V72161_1,3060,1
16219V72812_2,3060,3
16219V72812_4,3060,1
21801V72158_1,3060,2
27372V72852_1,3060,1
04211V1677432_2,3070,1
16219V72812_1,3070,1
21801V72158_1,3070,1
04300V72813_1,3080,1
10236V72161_4,3080,1
16219V72812_2,3080,1
21801V72158_1,3080,1
27372V72852_1,3080,1
16219V72812_1,3090,1
16219V72812_2,3090,1
21801V72158_1,3090,1
21801V72158_2,3090,1
27372V72852_1,3090,1
27372V72852_2,3090,1
04300V72813_3,3100,1
16219V72812_1,3100,1
16219V72812_4,3100,1
21801V72158_2,3100,1
81077V72158_2,3100,1
10236V72161_2,3110,1
10236V72161_3,3110,1
16219V72812_4,3110,1
88356V72157_4,3110,1
04300V72813_1,3120,1
04300V72813_3,3120,1
10236V72161_2,3120,1
10236V72161_4,3120,1
16219V72812_2,3120,1
88356V72157_1,3120,1
88356V72157_4,3120,1
10236V72161_1,3130,1
16219V72812_2,3130,1
27372V72852_1,3130,1
88356V72157_4,3130,1
16219V72812_2,3140,3
21801V72158_2,3140,1
88356V72157_4,3140,1
04300V72813_1,3150,1
04300V72813_3,3150,1
16219V72812_1,3150,1
16219V72812_2,3150,2
21801V72158_2,3150,1
81077V72158_2,3150,1
88356V72157_4,3150,1
04300V72813_3,3160,1
16219V72812_1,3160,1
16219V72812_2,3160,1
21801V72158_1,3160,1
88356V72157_1,3160,1
10236V72161_4,3170,1
16219V72812_1,3170,2
21801V72158_1,3170,1
27372V72852_1,3170,1
81077V72158_1,3170,1
88356V72157_6,3170,1
10236V72161_2,3180,1
16219V72812_1,3180,1
27372V72852_1,3180,2
04300V72813_1,3190,1
16219V72812_2,3190,1
04211V1677432_1,3200,1
16219V72812_2,3200,1
16219V72812_4,3200,1
81077V72158_2,3200,1
10236V72161_1,3210,1
16219V72812_1,3210,1
16219V72812_2,3210,1
21801V72158_1,3210,1
27372V72852_2,3210,1
81077V72158_3,3210,1
04300V72813_1,3220,1
04300V72813_3,3220,1
10236V72161_4,3220,2
16219V72812_1,3220,1
21801V72158_1,3220,2
27372V72852_2,3220,1
10236V72161_4,3230,1
16219V72812_1,3230,1
16219V72812_2,3230,1
21801V72158_1,3230,1
27372V72852_1,3230,1
04300V72813_3,3240,1
21801V72158_1,3240,1
27372V72852_1,3240,1
16219V72812_1,3250,1
21801V72158_1,3250,1
27372V72852_1,3250,1
27372V72852_2,3250,1
81077V72158_2,3250,1
88356V72157_1,3250,1
04300V72813_1,3260,1
04300V72813_3,3260,1
16219V72812_1,3260,1
16219V72812_2,3260,1
16219V72812_4,3260,1
21801V72158_1,3260,1
27372V72852_2,3260,1
81077V72158_4,3260,1
10236V72161_3,3270,1
21801V72158_1,3270,1
21801V72158_2,3270,1
27372V72852_2,3270,1
04300V72813_3,3280,1
10236V72161_3,3280,1
16219V72812_1,3280,1
16219V72812_2,3280,1
21801V72158_1,3280,1
04211V1677432_2,3290,1
16219V72812_1,3290,1
16219V72812_2,3290,3
88356V72157_1,3290,1
04300V72813_1,3300,1
16219V72812_1,3300,1
16219V72812_2,3300,1
81077V72158_3,3300,1
10236V72161_1,3310,1
10236V72161_2,3310,1
16219V72812_1,3310,1
16219V72812_2,3310,1
81077V72158_2,3310,1
16219V72812_2,3320,2
21801V72158_1,3320,1
81077V72158_1,3320,1
04300V72813_3,3330,1
16219V72812_1,3330,2
16219V72812_2,3330,2
21801V72158_1,3330,1
04300V72813_1,3340,1
04300V72813_3,3340,1
10236V72161_2,3340,1
10236V72161_4,3340,1
16219V72812_2,3340,2
21801V72158_2,3340,1
81077V72158_3,3340,1
88356V72157_6,3340,1
10236V72161_2,3350,3
10236V72161_1,3360,1
10236V72161_3,3360,1
21801V72158_2,3360,1
81077V72158_2,3360,1
04300V72813_1,3370,1
04300V72813_3,3370,1
16219V72812_1,3370,1
27372V72852_1,3370,1
10236V72161_2,3380,1
10236V72161_3,3380,1
16219V72812_1,3380,2
27372V72852_2,3380,1
10236V72161_3,3390,1
04300V72813_3,3400,1
10236V72161_3,3400,2
16219V72812_2,3400,2
21801V72158_1,3400,1
88356V72157_1,3400,1
04300V72813_1,3410,1
10236V72161_1,3410,1
10236V72161_3,3410,1
16219V72812_2,3410,1
16219V72812_4,3410,1
81077V72158_2,3410,1
81077V72158_4,3410,1
10236V72161_1,3420,2
16219V72812_1,3420,1
16219V72812_2,3420,1
10236V72161_3,3440,1
16219V72812_1,3440,1
21801V72158_2,3440,1
04211V1677432_2,3450,1
10236V72161_2,3450,2
16219V72812_1,3450,1
21801V72158_1,3450,1
10236V72161_2,3460,3
16219V72812_2,3460,1
16219V72812_3,3460,1
16219V72812_4,3460,1
81077V72158_3,3460,1
88356V72157_6,3460,1
04211V1677432_1,3470,1
04300V72813_1,3470,1
10236V72161_2,3470,2
10236V72161_3,3470,1
16219V72812_1,3470,1
16219V72812_2,3470,2
27372V72852_1,3470,1
81077V72158_1,3470,1
81077V72158_2,3470,1
04300V72813_1,3480,1
10236V72161_2,3480,2
16219V72812_2,3480,1
16219V72812_4,3480,1
27372V72852_2,3480,1
04300V72813_1,3490,1
10236V72161_2,3490,2
16219V72812_2,3490,1
21801V72158_1,3490,1
27372V72852_1,3490,1
27372V72852_2,3490,1
81077V72158_3,3490,1
04300V72813_1,3500,1
10236V72161_1,3500,1
16219V72812_1,3500,1
10236V72161_2,3510,2
16219V72812_1,3510,1
16219V72812_2,3510,1
27372V72852_2,3510,1
10236V72161_2,3520,1
16219V72812_1,3520,2
16219V72812_2,3520,1
27372V72852_1,3520,1
27372V72852_2,3520,1
81077V72158_2,3520,1
04300V72813_1,3530,1
04300V72813_3,3530,1
10236V72161_4,3530,1
16219V72812_1,3530,1
21801V72158_1,3530,1
88356V72157_1,3530,1
04300V72813_3,3540,2
16219V72812_2,3540,1
21801V72158_1,3540,2
88356V72157_4,3540,1
04300V72813_1,3550,1
04300V72813_3,3550,2
10236V72161_3,3550,1
16219V72812_2,3550,1
21801V72158_1,3550,1
04300V72813_3,3560,1
21801V72158_1,3560,2
04300V72813_3,3570,1
16219V72812_1,3570,2
16219V72812_2,3570,1
21801V72158_2,3570,1
27372V72852_1,3570,1
81077V72158_2,3570,1
81077V72158_4,3570,1
04300V72813_3,3580,1
16219V72812_1,3580,1
16219V72812_2,3580,2
04300V72813_1,3590,1
04300V72813_3,3590,1
10236V72161_3,3590,2
16219V72812_1,3590,1
21801V72158_1,3590,1
04300V72813_3,3600,1
10236V72161_2,3600,1
16219V72812_1,3600,1
16219V72812_2,3600,4
21801V72158_2,3600,1
10236V72161_4,3610,1
16219V72812_2,3610,1
16219V72812_4,3610,1
88356V72157_6,3610,1
04211V1677432_2,3620,1
04300V72813_1,3620,1
10236V72161_2,3620,1
10236V72161_3,3620,1
10236V72161_4,3620,1
16219V72812_2,3620,2
21801V72158_2,3620,1
27372V72852_2,3620,1
81077V72158_1,3620,1
81077V72158_2,3620,1
88356V72157_6,3620,1
10236V72161_2,3630,1
10236V72161_3,3630,1
21801V72158_2,3630,1
27372V72852_1,3630,1
88356V72157_6,3630,1
10236V72161_2,3640,1
16219V72812_1,3640,2
21801V72158_1,3640,1
88356V72157_1,3640,1
88356V72157_6,3640,1
04300V72813_3,3650,1
10236V72161_2,3650,1
81077V72158_4,3650,1
88356V72157_6,3650,1
04300V72813_1,3660,1
04300V72813_3,3660,1
10236V72161_3,3660,1
21801V72158_1,3660,1
27372V72852_1,3660,1
27372V72852_2,3660,1
88356V72157_6,3660,1
04300V72813_3,3670,2
10236V72161_1,3670,1
16219V72812_1,3670,1
10236V72161_2,3680,1
10236V72161_3,3680,1
21801V72158_1,3680,1
10236V72161_1,3690,1
10236V72161_2,3690,1
10236V72161_4,3690,1
27372V72852_1,3690,1
27372V72852_2,3690,1
04300V72813_1,3700,1
10236V72161_4,3700,1
81077V72158_3,3700,1
16219V72812_1,3710,1
16219V72812_2,3710,1
21801V72158_1,3710,1
04300V72813_3,3720,1
16219V72812_2,3720,2
81077V72158_2,3720,1
04211V1677432_1,3730,1
04300V72813_1,3730,1
04300V72813_3,3730,1
16219V72812_1,3730,1
21801V72158_1,3730,1
27372V72852_1,3730,1
27372V72852_2,3730,1
88356V72157_1,3730,1
16219V72812_1,3740,2
16219V72812_2,3740,2
21801V72158_2,3740,1
27372V72852_1,3740,1
10236V72161_2,3750,1
10236V72161_3,3750,1
10236V72161_1,3760,1
10236V72161_4,3760,1
16219V72812_1,3760,2
16219V72812_2,3760,1
27372V72852_1,3760,1
04300V72813_1,3770,1
16219V72812_1,3770,3
21801V72158_1,3770,1
27372V72852_1,3770,1
27372V72852_2,3770,1
81077V72158_3,3770,1
16219V72812_1,3780,3
16219V72812_2,3780,1
21801V72158_2,3780,1
27372V72852_2,3780,1
04300V72813_3,3790,1
10236V72161_3,3790,1
27372V72852_1,3790,1
16219V72812_2,3800,1
16219V72812_4,3800,1
81077V72158_1,3800,1
88356V72157_6,3800,1
04300V72813_1,3810,1
16219V72812_2,3810,1
16219V72812_4,3810,1
27372V72852_2,3810,1
81077V72158_2,3810,1
10236V72161_3,3820,1
16219V72812_1,3820,1
27372V72852_1,3820,1
16219V72812_1,3830,3
27372V72852_1,3830,1
04300V72813_1,3840,1
04300V72813_3,3840,1
10236V72161_1,3840,1
10236V72161_4,3840,1
16219V72812_1,3840,1
10236V72161_3,3850,1
16219V72812_1,3850,1
88356V72157_6,3850,1
10236V72161_2,3860,1
16219V72812_1,3860,1
27372V72852_1,3860,1
16219V72812_3,3870,1
27372V72852_1,3870,1
88356V72157_1,3870,1
04300V72813_1,3880,1
16219V72812_2,3880,1
16219V72812_4,3880,1
04300V72813_3,3890,1
10236V72161_2,3890,1
10236V72161_4,3890,1
16219V72812_1,3890,2
16219V72812_2,3890,2
21801V72158_2,3890,1
81077V72158_3,3890,1
16219V72812_1,3900,2
16219V72812_2,3900,1
21801V72158_2,3900,1
27372V72852_1,3900,1
81077V72158_2,3900,1
16219V72812_1,3910,1
16219V72812_2,3910,2
04300V72813_1,3920,1
04300V72813_3,3920,1
16219V72812_1,3920,1
16219V72812_2,3920,3
27372V72852_1,3920,1
27372V72852_2,3920,1
10236V72161_3,3930,1
16219V72812_2,3930,1
21801V72158_1,3930,1
04211V1677432_1,3940,1
10236V72161_4,3940,1
27372V72852_2,3940,1
04300V72813_1,3950,1
04300V72813_3,3950,1
10236V72161_1,3950,1
16219V72812_1,3950,1
21801V72158_1,3950,1
16219V72812_1,3960,3
21801V72158_1,3960,2
27372V72852_2,3960,1
88356V72157_6,3960,1
16219V72812_1,3970,2
21801V72158_2,3970,1
27372V72852_2,3970,1
81077V72158_1,3970,1
16219V72812_1,3980,2
21801V72158_2,3980,1
04300V72813_1,3990,1
04300V72813_3,3990,1
16219V72812_1,3990,1
16219V72812_2,3990,1
81077V72158_2,3990,1
16219V72812_1,4000,2
81077V72158_4,4000,1
88356V72157_1,4000,1
10236V72161_1,4010,1
10236V72161_4,4010,1
16219V72812_1,4010,1
16219V72812_3,4010,1
21801V72158_2,4010,1
88356V72157_1,4010,1
04300V72813_3,4020,1
10236V72161_1,4020,1
88356V72157_6,4020,1
04300V72813_1,4030,1
16219V72812_1,4030,1
27372V72852_1,4030,1
16219V72812_1,4040,1
21801V72158_1,4040,1
81077V72158_4,4040,1
16219V72812_1,4050,1
16219V72812_2,4050,1
21801V72158_1,4050,1
21801V72158_2,4050,1
04300V72813_1,4060,1
16219V72812_1,4060,1
16219V72812_2,4060,1
16219V72812_3,4060,1
21801V72158_1,4060,2
27372V72852_1,4060,1
81077V72158_3,4060,1
88356V72157_1,4060,1
16219V72812_1,4070,1
16219V72812_2,4070,1
16219V72812_4,4070,1
21801V72158_1,4070,1
16219V72812_1,4080,3
21801V72158_1,4080,1
21801V72158_2,4080,2
10236V72161_3,4090,1
16219V72812_1,4090,4
21801V72158_1,4090,1
27372V72852_1,4090,1
81077V72158_2,4090,1
04300V72813_1,4100,1
04300V72813_3,4100,1
10236V72161_3,4100,1
16219V72812_1,4100,3
27372V72852_1,4100,1
27372V72852_2,4100,1
04211V1677432_2,4110,1
04300V72813_3,4110,1
16219V72812_1,4110,1
16219V72812_2,4110,1
16219V72812_4,4110,1
04211V1677432_2,4120,1
10236V72161_2,4120,1
10236V72161_4,4120,1
16219V72812_2,4120,2
21801V72158_1,4120,1
21801V72158_2,4120,1
81077V72158_3,4120,1
88356V72157_1,4120,1
04211V1677432_2,4130,1
04300V72813_1,4130,1
16219V72812_1,4130,1
21801V72158_1,4130,1
04211V1677432_2,4140,1
21801V72158_1,4140,2
81077V72158_1,4140,1
04211V1677432_2,4150,1
16219V72812_1,4150,1
21801V72158_1,4150,1
27372V72852_2,4150,1
04211V1677432_2,4160,1
16219V72812_1,4160,2
16219V72812_2,4160,2
04300V72813_1,4170,1
16219V72812_1,4170,1
16219V72812_1,4180,1
21801V72158_1,4180,1
81077V72158_2,4180,1
88356V72157_1,4180,1
21801V72158_1,4190,2
27372V72852_2,4190,1
16219V72812_1,4200,1
16219V72812_2,4200,1
27372V72852_1,4200,1
27372V72852_1,4210,1
04300V72813_1,4220,1
04300V72813_3,4220,1
10236V72161_2,4220,1
10236V72161_3,4220,1
10236V72161_4,4220,1
16219V72812_2,4220,1
27372V72852_1,4220,1
88356V72157_6,4220,1
04300V72813_3,4230,1
16219V72812_2,4230,1
16219V72812_4,4230,1
21801V72158_1,4230,1
88356V72157_6,4230,1
04300V72813_1,4240,1
10236V72161_1,4240,1
10236V72161_3,4240,1
16219V72812_2,4240,1
16219V72812_4,4240,1
27372V72852_1,4240,1
88356V72157_6,4240,1
04300V72813_3,4250,1
10236V72161_3,4250,1
16219V72812_1,4250,2
27372V72852_1,4250,2
16219V72812_1,4260,1
16219V72812_2,4260,1
16219V72812_3,4260,1
21801V72158_2,4260,1
10236V72161_3,4270,1
10236V72161_4,4270,1
16219V72812_2,4270,1
27372V72852_1,4270,1
81077V72158_2,4270,1
04211V1677432_1,4280,1
16219V72812_1,4280,1
27372V72852_1,4280,1
27372V72852_2,4280,2
04300V72813_1,4290,1
10236V72161_1,4290,1
16219V72812_1,4290,1
21801V72158_1,4290,1
81077V72158_4,4290,1
16219V72812_2,4300,1
27372V72852_1,4300,1
10236V72161_1,4310,1
16219V72812_1,4310,1
21801V72158_1,4310,1
81077V72158_1,4310,1
04300V72813_1,4320,1
16219V72812_2,4320,1
21801V72158_1,4320,1
27372V72852_1,4330,1
10236V72161_1,4340,1
16219V72812_1,4340,1
21801V72158_1,4340,1
21801V72158_2,4340,1
27372V72852_2,4340,1
04300V72813_1,4350,1
16219V72812_1,4350,1
16219V72812_2,4350,1
81077V72158_3,4350,1
04211V1677432_2,4360,1
10236V72161_2,4360,1
10236V72161_4,4360,1
16219V72812_1,4360,1
21801V72158_2,4360,1
81077V72158_2,4360,1
88356V72157_6,4360,1
10236V72161_3,4370,1
10236V72161_4,4370,1
16219V72812_1,4370,3
16219V72812_2,4370,1
16219V72812_1,4380,2
16219V72812_2,4380,1
16219V72812_4,4380,1
21801V72158_1,4380,1
27372V72852_2,4380,1
04300V72813_1,4390,1
16219V72812_1,4390,1
21801V72158_1,4390,1
27372V72852_2,4390,1
16219V72812_1,4400,2
16219V72812_1,4410,1
16219V72812_2,4410,1
27372V72852_2,4410,1
04300V72813_1,4420,1
10236V72161_2,4420,1
21801V72158_1,4420,1
27372V72852_1,4420,1
10236V72161_2,4430,1
16219V72812_1,4430,2
21801V72158_1,4430,1
27372V72852_1,4430,1
88356V72157_1,4430,1
10236V72161_4,4440,1
16219V72812_1,4440,1
16219V72812_2,4440,2
16219V72812_2,4450,3
04300V72813_1,4460,1
16219V72812_2,4460,2
21801V72158_1,4460,1
27372V72852_1,4460,1
81077V72158_2,4460,1
88356V72157_4,4460,1
10236V72161_2,4470,1
16219V72812_2,4470,1
81077V72158_3,4470,1
16219V72812_2,4480,1
21801V72158_1,4480,1
81077V72158_1,4480,1
10236V72161_1,4490,1
21801V72158_1,4490,1
21801V72158_2,4490,1
88356V72157_1,4490,1
04300V72813_1,4500,1
10236V72161_1,4500,1
10236V72161_2,4500,1
16219V72812_1,4500,2
16219V72812_3,4500,1
21801V72158_1,4500,2
10236V72161_2,4510,1
16219V72812_1,4510,1
16219V72812_2,4510,1
21801V72158_1,4510,1
27372V72852_2,4510,1
10236V72161_2,4520,2
04211V1677432_1,4530,1
04300V72813_1,4530,1
88356V72157_6,4530,1
10236V72161_2,4540,1
16219V72812_1,4540,1
16219V72812_2,4540,1
21801V72158_2,4540,1
04300V72813_3,4550,2
81077V72158_2,4550,1
04300V72813_3,4560,3
10236V72161_3,4560,1
21801V72158_2,4560,1
04300V72813_3,4570,2
10236V72161_1,4570,1
10236V72161_3,4570,1
04300V72813_1,4580,1
04300V72813_3,4580,1
10236V72161_4,4580,1
16219V72812_1,4580,1
16219V72812_2,4580,1
16219V72812_4,4580,1
81077V72158_4,4580,1
04300V72813_3,4590,1
10236V72161_1,4590,1
16219V72812_4,4590,1
21801V72158_1,4590,1
27372V72852_1,4590,1
04300V72813_3,4600,3
10236V72161_1,4600,1
16219V72812_2,4600,1
21801V72158_1,4600,2
04300V72813_1,4610,1
04300V72813_3,4610,2
16219V72812_1,4610,1
21801V72158_1,4610,1
04300V72813_3,4620,1
10236V72161_4,4620,1
21801V72158_1,4620,1
04300V72813_3,4630,1
10236V72161_1,4630,1
10236V72161_2,4630,1
21801V72158_1,4630,1
04300V72813_1,4640,1
10236V72161_3,4640,1
16219V72812_1,4640,1
16219V72812_2,4640,2
21801V72158_1,4640,2
81077V72158_2,4640,1
04300V72813_3,4650,1
16219V72812_2,4650,1
81077V72158_1,4650,1
88356V72157_1,4650,1
04300V72813_3,4660,2
16219V72812_1,4660,2
16219V72812_2,4660,1
21801V72158_1,4660,1
04300V72813_3,4670,1
10236V72161_1,4670,1
16219V72812_1,4670,2
16219V72812_2,4670,1
27372V72852_2,4670,1
04300V72813_1,4680,1
04300V72813_3,4680,1
10236V72161_2,4680,1
16219V72812_1,4680,2
27372V72852_2,4680,1
10236V72161_2,4690,1
16219V72812_1,4690,2
16219V72812_2,4690,1
10236V72161_2,4700,1
21801V72158_1,4700,1
27372V72852_1,4700,1
27372V72852_2,4700,1
88356V72157_6,4700,1
10236V72161_1,4710,1
16219V72812_1,4710,1
04300V72813_1,4720,1
10236V72161_1,4720,1
10236V72161_2,4720,1
16219V72812_2,4720,1
27372V72852_1,4720,1
88356V72157_1,4720,1
04211V1677432_2,4730,1
10236V72161_1,4730,1
16219V72812_1,4730,1
21801V72158_1,4730,1
27372V72852_2,4730,2
81077V72158_2,4730,1
04300V72813_3,4740,1
16219V72812_1,4740,1
16219V72812_2,4740,1
88356V72157_6,4740,1
10236V72161_2,4750,1
10236V72161_4,4750,1
16219V72812_2,4750,1
21801V72158_1,4750,1
04300V72813_1,4760,1
10236V72161_3,4760,1
16219V72812_1,4760,1
16219V72812_2,4760,1
81077V72158_3,4760,1
10236V72161_3,4770,1
10236V72161_4,4780,1
16219V72812_1,4780,1
21801V72158_2,4780,2
88356V72157_6,4780,1
16219V72812_1,4790,2
27372V72852_1,4790,1
04300V72813_1,4800,1
16219V72812_1,4800,2
21801V72158_2,4810,1
04300V72813_1,4820,1
10236V72161_4,4820,1
16219V72812_1,4820,1
81077V72158_1,4820,1
81077V72158_2,4820,1
16219V72812_2,4830,1
16219V72812_1,4840,2
16219V72812_2,4840,2
27372V72852_2,4840,1
04300V72813_3,4850,1
16219V72812_1,4850,2
16219V72812_2,4850,1
16219V72812_4,4850,1
27372V72852_1,4850,1
81077V72158_3,4850,1
04211V1677432_1,4860,1
16219V72812_1,4860,1
04300V72813_1,4870,1
10236V72161_1,4870,1
10236V72161_2,4870,2
10236V72161_4,4870,1
16219V72812_1,4870,1
16219V72812_2,4870,1
16219V72812_3,4870,1
27372V72852_1,4870,2
10236V72161_2,4880,1
16219V72812_1,4880,1
21801V72158_1,4880,1
88356V72157_1,4880,1
16219V72812_1,4890,1
21801V72158_1,4890,1
04300V72813_1,4900,1
10236V72161_1,4900,1
10236V72161_2,4910,1
10236V72161_3,4910,2
21801V72158_2,4910,2
27372V72852_1,4910,1
27372V72852_2,4910,2
04300V72813_3,4920,1
10236V72161_1,4920,1
10236V72161_3,4920,2
16219V72812_1,4920,1
21801V72158_1,4920,1
81077V72158_2,4920,1
04300V72813_1,4930,1
04300V72813_3,4930,2
10236V72161_1,4930,1
10236V72161_3,4930,1
16219V72812_2,4930,1
21801V72158_1,4930,2
27372V72852_2,4930,1
81077V72158_3,4930,1
81077V72158_4,4930,1
04300V72813_3,4940,3
10236V72161_3,4940,1
21801V72158_1,4940,1
21801V72158_2,4940,1
27372V72852_1,4940,1
04300V72813_3,4950,1
21801V72158_1,4950,2
27372V72852_1,4950,1
88356V72157_6,4950,1
04300V72813_3,4960,1
16219V72812_1,4960,1
16219V72812_2,4960,2
16219V72812_4,4960,1
21801V72158_1,4960,1
81077V72158_4,4960,1
04300V72813_1,4970,1
16219V72812_4,4970,1
21801V72158_1,4970,1
16219V72812_1,4980,1
16219V72812_2,4980,1
21801V72158_1,4980,2
